Company,Tax Name,Filed By
"Hwang & Haas, PC",Pennsylvania Unemployment Insurance Tax,MT
"Hwang & Haas, PC",Pennsylvania Withholding Tax,MT
"Hwang & Haas, PC",Pennsylvania Unemployment Insurance Employee Contribution,MT
"Hwang & Haas, PC",Whitpain (Township) Wissahickon School District EIT,MT
"Hwang & Haas, PC",Whitpain (Township) Wissahickon School District LST,MT
Vidbotz LLC,Washington State Unemployment Tax,PF
Vidbotz LLC,Washington Employment Admin Fund,PF
Vidbotz LLC,WA Family and Medical Leave Insurance (Employer),PF
Danhua Capital Management LLC,,
Elite Medical Experts,,
"Jolt Initiative, Inc",,
Joseph Hahn,Hawaii Unemployment Insurance Tax,MT
Joseph Hahn,Hawaii Employment & Training Assessment,MT
"Icebrg, Inc.",,
"Alphonso, Inc.",,
"BroadPeak Partners, Inc.",,
Arizona Agriculture Management,,
Skilljar Inc.,WA Family and Medical Leave Insurance (Employee),PF
OnboardIQ,,
"Law offices of Sebrina L. Martin, PLLC",,
T Lin & Associate Attorneys At Law,,
Anduril Industries,,
Kentucky Civic Engagement Table Inc,Frankfort - OLF,MT
Kentucky Civic Engagement Table Inc,Kentucky Service Capacity Upgrade Fund Surcharge Tax,MT
Kentucky Civic Engagement Table Inc,Fayette County - OLF,MT
Sunset Cocktails Inc,,
Clough Cattle & Fence Co,,
Jeff Aulenbach,,
Paladin Data Insurance,,
Temberton Associates,,
Crunchsters Inc.,,
"Ghislaine Viñas Interior Design, LLC",,
"LeadIQ, Inc.",WA Family and Medical Leave Insurance (Employee),PF
IRINA V GANZHA,,
Building Labs Inc,,
"Analytical Consulting Services, LLC",,
Kwontified LLC,,
"Dermveda, Inc.",,
"Shone Automation, Inc.",,
"Benjamin Henkle, MD, LLC",Federal Income Tax,PF
"Benjamin Henkle, MD, LLC",Social Security,PF
"Benjamin Henkle, MD, LLC",Employer Social Security,PF
"Benjamin Henkle, MD, LLC",Medicare,PF
"Benjamin Henkle, MD, LLC",Employer Medicare Tax,PF
"Benjamin Henkle, MD, LLC",Federal Unemployment Tax,PF
"Benjamin Henkle, MD, LLC",Massachusetts State Unemployment Tax,MT
"Benjamin Henkle, MD, LLC",Massachusetts Workforce Training Fund,MT
"Benjamin Henkle, MD, LLC",Massachusetts State Tax,MT
"Frazer Industries, LLC",,
Made by Grizzly Inc,,
"LANDED, INC.","Denver OPT, for employees",MT
"LANDED, INC.","Denver OPT, for employers",MT
"Parakeet Technologies, Inc.",Utah State Unemployment Tax,MT
"Parakeet Technologies, Inc.",Utah State Tax,MT
"Parakeet Technologies, Inc.",Maryland State Withholding Tax,MT
"Parakeet Technologies, Inc.",Maryland State Unemployment Insurance Tax,MT
"Straight Up Events, LLC",WA Family and Medical Leave Insurance (Employee),PF
Citta Psychotherapy PLLC,,
Heather Lyons PHD,,
W Y INTERNATIONAL INC,Washington State Unemployment Tax,PF
W Y INTERNATIONAL INC,Washington Employment Admin Fund,PF
W Y INTERNATIONAL INC,WA Family and Medical Leave Insurance (Employee),PF
W Y INTERNATIONAL INC,WA Family and Medical Leave Insurance (Employer),PF
Cascade Childrens Therapy Inc,WA Family and Medical Leave Insurance (Employee),PF
Touch of Life Chiropractic,,
"Ghislaine Viñas Interior Design, LLC",,
"Five Solas, LLC",,
Maple Leaf Photonics LLC,,
Nationwide Haul LLC,Florida State Unemployment Tax,MT
Nationwide Haul LLC,Additional Medicare,PF
Nationwide Haul LLC,Tennessee State Unemployment Insurance Premiums,MT
"Game User Research, Inc.",,
Buddha Bruddah LLC,WA Family and Medical Leave Insurance (Employee),PF
"Mariposa Montessori School, Inc",,
Mejuri US-INC,Federal Income Tax,PF
Mejuri US-INC,Social Security,PF
Mejuri US-INC,Employer Social Security,PF
Mejuri US-INC,Medicare,PF
Mejuri US-INC,Employer Medicare Tax,PF
Mejuri US-INC,Federal Unemployment Tax,PF
Mejuri US-INC,New York State Unemployment Tax,PF
Mejuri US-INC,New York Reemployment Fund,PF
Mejuri US-INC,NY State Disability Insurance (SDI),MT
Mejuri US-INC,New York State Withholdings Tax,PF
Mejuri US-INC,New York City Tax,PF
Mejuri US-INC,Additional Medicare,PF
Mejuri US-INC,NY Family Leave Insurance,MT
Launch Angels Management Company,,
Caseproof LLC,Federal Unemployment Tax,PF
Caseproof LLC,California State Unemployment Tax,PF
Caseproof LLC,California Employment Training Tax,PF
Caseproof LLC,Texas State Unemployment Tax,PF
Caseproof LLC,MS State Unemployment Tax,MT
Caseproof LLC,MS Training Tax,MT
Caseproof LLC,Utah State Unemployment Tax,MT
"Clean USA Power, Inc.",,
Clause,New York State Unemployment Tax,PF
Clause,New York Reemployment Fund,PF
Clause,NY State Disability Insurance (SDI),MT
Clause,New York State Withholdings Tax,PF
Clause,Additional Medicare,PF
Clause,Texas State Unemployment Tax,PF
"Contract Wrangler, Inc.",,
"Virtual Post Solutions, Inc.",,
10% Happier,New Hampshire Unemployment Insurance Tax.,MT
10% Happier,New Hampshire Administrative Contribution (AC) Tax.,MT
10% Happier,Vermont Unemployment Insurance Tax,MT
10% Happier,Vermont Withholding Tax,MT
"RazrGroup, LLC","Denver OPT, for employees",MT
"RazrGroup, LLC","Denver OPT, for employers",MT
NVOLV INC,,
Wax Sabbath Georgetown,WA Family and Medical Leave Insurance (Employee),PF
Minimal Gear llc,,
BAO Systems LLC,,
Kettle and Fire Inc.,,
Gen Next,WA Family and Medical Leave Insurance (Employee),PF
PageOne NOW,,
"@YourGate, LLC",Federal Income Tax,PF
"@YourGate, LLC",Social Security,PF
"@YourGate, LLC",Employer Social Security,PF
"@YourGate, LLC",Medicare,PF
"@YourGate, LLC",Employer Medicare Tax,PF
"@YourGate, LLC",Federal Unemployment Tax,PF
"@YourGate, LLC",Minnesota State Withholding Tax,MT
"@YourGate, LLC",Additional Medicare,PF
"Hala Systems, Inc.",,
Have Heart Wellness PLLC,,
Cairn Brewing LLC,WA Family and Medical Leave Insurance (Employee),PF
Massif Ventures LLC,OR State Unemployment Insurance Tax,MT
Massif Ventures LLC,Additional Medicare,PF
"Seismic Holdings, Inc.",,
Coppi Frame Designs Inc,Massachusetts State Unemployment Tax,MT
Coppi Frame Designs Inc,Massachusetts Workforce Training Fund,MT
"World Coppersmith, LLC",,
MMM Management Inc,,
The Clix Group,Missouri Withholding Tax,MT
The Clix Group,Missouri Unemployment Insurance Tax,MT
The Clix Group,Michigan State Tax,MT
The Clix Group,Michigan State Unemployment Tax,MT
The Clix Group,Michigan Obligation Assessment Tax,MT
Everlaw,,
"Yogome, Inc",,
"Pronghorn Technologies, LLC",Additional Medicare,PF
"Pronghorn Technologies, LLC",Wyoming State Unemployment Tax,MT
"Purdy & Bailey, LLP",,
"volans-i, Inc",,
"Smallcakes of West TN, LLC",,
Michael Hausman Artist Management Inc.,,
Next Level Church,Employer Medicare Tax,PF
Next Level Church,Massachusetts State Unemployment Tax,MT
Next Level Church,Massachusetts State Tax,MT
Next Level Church,Additional Medicare,PF
"Roberts Ceiling Cleaning, LLC",,
"eightCloud, Inc.",,
"Wireless Sensor Technologies, Inc.",WA Family and Medical Leave Insurance (Employee),PF
"Fitbot, Inc.",Federal Income Tax,PF
"Fitbot, Inc.",Social Security,PF
"Fitbot, Inc.",Employer Social Security,PF
"Fitbot, Inc.",Medicare,PF
"Fitbot, Inc.",Employer Medicare Tax,PF
"Fitbot, Inc.",Federal Unemployment Tax,PF
"Fitbot, Inc.",Colorado State Unemployment Insurance Tax,MT
"Fitbot, Inc.",Colorado State Withholding Tax,MT
"Fitbot, Inc.",Additional Medicare,PF
Predictronics Corp,,
Longbow Software,Federal Income Tax,PF
Longbow Software,Social Security,PF
Longbow Software,Employer Social Security,PF
Longbow Software,Medicare,PF
Longbow Software,Employer Medicare Tax,PF
Longbow Software,Federal Unemployment Tax,PF
Longbow Software,Colorado State Unemployment Insurance Tax,MT
Longbow Software,Colorado State Withholding Tax,MT
Longbow Software,Additional Medicare,PF
"Spire, Inc.",California State Tax,PF
"Spire, Inc.",California State Unemployment Tax,PF
"Spire, Inc.",CA state disability insurance,PF
"Spire, Inc.",Additional Medicare,PF
"Spire, Inc.",Michigan State Unemployment Tax,MT
"Spire, Inc.",Michigan State Tax,MT
Townie LLC,,
Capitol Advocacy Partners,"Washington, D.C. Unemployment Insurance Tax",MT
Capitol Advocacy Partners,DC Admin. Funding Assessment,MT
Capitol Advocacy Partners,Additional Medicare,PF
LOANWELL LLC,,
"Red Tricycle, Inc",California State Tax,PF
"Red Tricycle, Inc",California State Unemployment Tax,PF
"Red Tricycle, Inc",California Employment Training Tax,PF
"Red Tricycle, Inc",CA state disability insurance,PF
"Red Tricycle, Inc",Florida State Unemployment Tax,MT
Revfluence,"Denver OPT, for employees",MT
Revfluence,"Denver OPT, for employers",MT
"FlyHomes, Inc.",,
"Seattle Glassblowing Studio, Inc",,
Raw Data,,
"Monument Policy Group, LLC",WA Family and Medical Leave Insurance (Employee),PF
RPM Enterprise Services,,
"Everlane, Inc.",New York State Unemployment Tax,PF
"Everlane, Inc.",New York Reemployment Fund,PF
"Everlane, Inc.",California State Tax,PF
"Everlane, Inc.",California State Unemployment Tax,PF
"Everlane, Inc.",California Employment Training Tax,PF
"Everlane, Inc.",CA state disability insurance,PF
"Everlane, Inc.",NY State Disability Insurance (SDI),MT
"Everlane, Inc.",NY Family Leave Insurance,MT
"Hero Creative Media, LLC",,
Lib13 Inc,,
Philly Homebrew Corp,,
sara softcom inc,,
"Moremeetings.com, Inc.",,
Peninsula Float LLC,WA Family and Medical Leave Insurance (Employee),PF
BRILLIANT BIRD LLC,WA Family and Medical Leave Insurance (Employee),PF
Terradale Glass LLC,WA Family and Medical Leave Insurance (Employee),PF
INNOVATUS GROUP LLC,,
HOPS INC D/B/A Schick Enterprises,Additional Medicare,PF
HOPS INC D/B/A Schick Enterprises,Weisenberg (Township) Northwestern Lehigh School District EIT,MT
HOPS INC D/B/A Schick Enterprises,Weisenberg (Township) Northwestern Lehigh School District LST,MT
HOPS INC D/B/A Schick Enterprises,Maxatawny (Township) Kutztown Area School District EIT,MT
HOPS INC D/B/A Schick Enterprises,Maxatawny (Township) Kutztown Area School District LST,MT
Stratum Inc.,,
Crystal Project Inc,,
Terry Lee DDS PLLC,,
Redun LLC,California State Tax,PF
Redun LLC,California State Unemployment Tax,PF
Redun LLC,California Employment Training Tax,PF
Redun LLC,CA state disability insurance,PF
Redun LLC,New York State Unemployment Tax,PF
Redun LLC,New York Reemployment Fund,PF
Redun LLC,New York State Withholdings Tax,PF
Redun LLC,New York City Tax,PF
Redun LLC,NY Family Leave Insurance,MT
Karat,WA Family and Medical Leave Insurance (Employee),PF
embr labs inc.,Federal Income Tax,PF
embr labs inc.,Social Security,PF
embr labs inc.,Employer Social Security,PF
embr labs inc.,Medicare,PF
embr labs inc.,Employer Medicare Tax,PF
embr labs inc.,Federal Unemployment Tax,PF
embr labs inc.,Massachusetts State Unemployment Tax,MT
embr labs inc.,Massachusetts Workforce Training Fund,MT
embr labs inc.,Massachusetts State Tax,MT
embr labs inc.,Additional Medicare,PF
embr labs inc.,Massachusetts Employer Medical Assistance Contributions,MT
"6 River Systems, Inc.",Social Security,PF
"6 River Systems, Inc.",Employer Social Security,PF
"6 River Systems, Inc.",Medicare,PF
"6 River Systems, Inc.",Employer Medicare Tax,PF
"6 River Systems, Inc.",Massachusetts Employer Medical Assistance Contributions,MT
CHRISTINA M MCFADDEN,,
IoTelic Technologies Inc,,
"Mike From Maine, LLC",,
"Ubiquity6, Inc.",,
Zink Media LLC,Federal Income Tax,PF
Zink Media LLC,Social Security,PF
Zink Media LLC,Employer Social Security,PF
Zink Media LLC,Medicare,PF
Zink Media LLC,Employer Medicare Tax,PF
Zink Media LLC,Federal Unemployment Tax,PF
Zink Media LLC,Oregon State Withholding Tax,MT
Zink Media LLC,OR State Unemployment Insurance Tax,MT
Zink Media LLC,Trimet Excise Tax,MT
Zink Media LLC,Oregon Workers' Benefit Fund (Employer),MT
Zink Media LLC,Oregon Workers' Benefit Fund (Employee),MT
Zink Media LLC,Additional Medicare,PF
Zink Media LLC,Oregon Employee Statewide Transit Tax,MT
Tri Codon Health LLC,Virginia Income Tax,MT
Tri Codon Health LLC,Virginia Unemployment Insurance Tax,MT
Tri Codon Health LLC,Texas State Unemployment Tax,PF
High Tech Commerce Inc,Federal Income Tax,PF
High Tech Commerce Inc,Social Security,PF
High Tech Commerce Inc,Employer Social Security,PF
High Tech Commerce Inc,Medicare,PF
High Tech Commerce Inc,Employer Medicare Tax,PF
High Tech Commerce Inc,Federal Unemployment Tax,PF
High Tech Commerce Inc,Michigan State Unemployment Tax,MT
High Tech Commerce Inc,Michigan State Tax,MT
High Tech Commerce Inc,Michigan Obligation Assessment Tax,MT
High Tech Commerce Inc,Additional Medicare,PF
High Tech Commerce Inc,Florida State Unemployment Tax,MT
SIGNAL HQ LLC,"Denver OPT, for employees",MT
SIGNAL HQ LLC,"Denver OPT, for employers",MT
"Seismic Holdings, Inc.",,
New Patient Academy LLC,WA Family and Medical Leave Insurance (Employee),PF
Catkin Cafe,WA Family and Medical Leave Insurance (Employee),PF
Habitas Holdings LLC,,
Alakai Technologies Corporation,,
Network Chiropractic of Acton PC,Massachusetts Employer Medical Assistance Contributions,MT
Pala-linq Social Purpose Corporation,,
Skip Transport inc,Additional Medicare,PF
Skip Transport inc,Virginia Income Tax,MT
SafeGraph,,
"Iron Isle Associates, LLC",,
La Cocina,,
Umbrella Collective LLC,OR State Unemployment Insurance Tax,MT
Umbrella Collective LLC,Additional Medicare,PF
Umbrella Collective LLC,OR Special Payroll Tax Offset,MT
Freshy's Enterprise LLC,WA Family and Medical Leave Insurance (Employee),PF
"Sigma Solutions Group, LLC.",Oregon State Withholding Tax,MT
"Sigma Solutions Group, LLC.",OR State Unemployment Insurance Tax,MT
"Sigma Solutions Group, LLC.",Oregon Employee Statewide Transit Tax,MT
Riffyn Inc.,New York State Unemployment Tax,PF
Riffyn Inc.,New York Reemployment Fund,PF
Riffyn Inc.,NY State Disability Insurance (SDI),MT
Riffyn Inc.,New York State Withholdings Tax,PF
Riffyn Inc.,NY Family Leave Insurance,MT
SlideRule Labs Inc.,,
JRH Accounting LLC,Federal Income Tax,PF
JRH Accounting LLC,Social Security,PF
JRH Accounting LLC,Employer Social Security,PF
JRH Accounting LLC,Medicare,PF
JRH Accounting LLC,Employer Medicare Tax,PF
JRH Accounting LLC,Federal Unemployment Tax,PF
JRH Accounting LLC,Minnesota State Withholding Tax,MT
JRH Accounting LLC,Additional Medicare,PF
Event Horizon Technologies,California State Tax,PF
Event Horizon Technologies,California State Unemployment Tax,PF
Event Horizon Technologies,California Employment Training Tax,PF
Event Horizon Technologies,CA state disability insurance,PF
Event Horizon Technologies,Additional Medicare,PF
Event Horizon Technologies,New Hampshire Unemployment Insurance Tax.,MT
Event Horizon Technologies,New Hampshire Administrative Contribution (AC) Tax.,MT
"Goldberg Financial Advisors, LLC",,
Palm Tree Advisors LLC,,
"VitalChurch Ministry, INC.",,
Alejandro Sarria PA,,
"Hauk Kruse & Associates, LLC",,
"Iterable, Inc",,
"Escape Path, Inc",Federal Income Tax,PF
"Escape Path, Inc",Social Security,PF
"Escape Path, Inc",Employer Social Security,PF
"Escape Path, Inc",Medicare,PF
"Escape Path, Inc",Employer Medicare Tax,PF
"Escape Path, Inc",Federal Unemployment Tax,PF
"Escape Path, Inc",New York State Unemployment Tax,PF
"Escape Path, Inc",New York Reemployment Fund,PF
"Escape Path, Inc",NY State Disability Insurance (SDI),MT
"Escape Path, Inc",New York State Withholdings Tax,PF
"Escape Path, Inc",Additional Medicare,PF
"Escape Path, Inc",NY Family Leave Insurance,MT
Sovereign Grace Church,,
Curaytor LLC,WA Family and Medical Leave Insurance (Employer),PF
Curaytor LLC,Washington Workers' Comp Insurance - Employee,PF
Curaytor LLC,Washington Workers' Comp Insurance - Employer,PF
"Sightly Enterprises, Inc",,
Sweetist Inc.,,
Slumberkins Inc,Federal Income Tax,PF
Slumberkins Inc,Social Security,PF
Slumberkins Inc,Employer Social Security,PF
Slumberkins Inc,Medicare,PF
Slumberkins Inc,Employer Medicare Tax,PF
Slumberkins Inc,Federal Unemployment Tax,PF
Slumberkins Inc,Oregon State Withholding Tax,MT
Slumberkins Inc,Oregon Employee Statewide Transit Tax,MT
Bend Labs Inc.,,
Enauto Ventures LLC,,
The Wayside LLC,WA Family and Medical Leave Insurance (Employee),PF
Kosada,,
Kid Intelligence Inc,,
EVANGELICAL ENVIRONMENTAL NETWORK,Indiana State Unemployment Insurance Tax,MT
EVANGELICAL ENVIRONMENTAL NETWORK,Additional Medicare,PF
S II Corporation,WA Family and Medical Leave Insurance (Employee),PF
Hostwinds LLC,WA Family and Medical Leave Insurance (Employee),PF
First Priority Manufacturing Inc,WA Family and Medical Leave Insurance (Employee),PF
"Ruke Achoja MD, INC",,
Brighter Life Therapy,Federal Income Tax,PF
Brighter Life Therapy,Social Security,PF
Brighter Life Therapy,Employer Social Security,PF
Brighter Life Therapy,Medicare,PF
Brighter Life Therapy,Employer Medicare Tax,PF
Brighter Life Therapy,Federal Unemployment Tax,PF
Brighter Life Therapy,Massachusetts State Unemployment Tax,MT
Brighter Life Therapy,Massachusetts Workforce Training Fund,MT
Brighter Life Therapy,Massachusetts State Tax,MT
Clause,New York State Unemployment Tax,PF
Clause,New York Reemployment Fund,PF
Clause,NY State Disability Insurance (SDI),MT
Clause,New York State Withholdings Tax,PF
Clause,Additional Medicare,PF
Clause,Texas State Unemployment Tax,PF
Neverstill,OR State Unemployment Insurance Tax,MT
Neverstill,Additional Medicare,PF
"Perez Halpern, LLC",Federal Income Tax,PF
"Perez Halpern, LLC",Social Security,PF
"Perez Halpern, LLC",Employer Social Security,PF
"Perez Halpern, LLC",Medicare,PF
"Perez Halpern, LLC",Employer Medicare Tax,PF
"Perez Halpern, LLC",Federal Unemployment Tax,PF
"Perez Halpern, LLC",Maryland State Withholding Tax,MT
"Perez Halpern, LLC",Maryland State Unemployment Insurance Tax,MT
"Perez Halpern, LLC",Additional Medicare,PF
"Rambition, Inc",,
ALLKINDS STUDIO INC.,,
Three Sisters Design,,
Vida Health Inc,,
"Remix Software, Inc.",,
"Calm.com, Inc",,
FSC Barber LLC,,
Kaleafa - WWMP LLC,Federal Income Tax,PF
Kaleafa - WWMP LLC,Social Security,PF
Kaleafa - WWMP LLC,Employer Social Security,PF
Kaleafa - WWMP LLC,Medicare,PF
Kaleafa - WWMP LLC,Employer Medicare Tax,PF
Kaleafa - WWMP LLC,Federal Unemployment Tax,PF
Kaleafa - WWMP LLC,Oregon State Withholding Tax,MT
Kaleafa - WWMP LLC,OR State Unemployment Insurance Tax,MT
Kaleafa - WWMP LLC,Trimet Excise Tax,MT
Kaleafa - WWMP LLC,Additional Medicare,PF
Kaleafa - WWMP LLC,Oregon Employee Statewide Transit Tax,MT
