company_id,agency_mastertax_id,due_date,period_end,agency_name,agency_state,amendment
7757616923761820,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923758354,NE0000-001,10/31/19,09/30/19,Nebraska Dept. of Revenue,NE,false
7757616923757987,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923760277,,10/31/19,09/30/19,,,false
7757616923765099,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923764190,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923763320,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923772754,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923775050,AK0000-010,07/31/19,06/30/19,Alaska Department of Labor & Workforce D,AK,false
7757616923783677,NV0000-134,07/31/19,06/30/19,Nevada Department of Taxation,NV,false
7757616923783091,WI0000-010,07/31/19,06/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923787727,NY0000-001,09/18/19,09/30/19,New York Withholding,NY,false
7757616923777959,SC0000-010,10/31/19,09/30/19,S.C. Dept. of Employment and Workforce,SC,false
7757616923777959,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923785170,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923785170,PA9912-EIT,10/31/19,09/30/19,Allegheny Southwest Tax Collection,PA,false
7757616923812659,OH0000-001,10/15/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923746034,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923744223,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923741580,CT0000-010,10/31/19,09/30/19,"Administrator, Unemployment Compensation",CT,false
7757616923759991,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923762139,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923768657,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923756313,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923757919,AR0000-010,10/31/19,09/30/19,Arkansas Department of Workforce Service,AR,false
7757616923771571,GA0000-001,10/31/19,09/30/19,Georgia Department of Revenue,GA,false
7757616923802215,MS0000-010,10/31/19,09/30/19,Mississippi Department of Employment Sec,MS,false
7757616923813420,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923667174,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923652183,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923656387,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923686318,KY0000-001,10/31/19,09/30/19,Kentucky Department of Revenue,KY,false
7757616923689253,AZ0000-010,10/31/19,09/30/19,Arizona Unemployment,AZ,false
7757616923697026,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923696735,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923668834,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923676618,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923686242,PA9914-EIT,10/31/19,09/30/19,Keystone Collections Group - EIT,PA,false
7757616923716623,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923716932,KS0000-010,04/30/19,03/31/19,Kansas Employment Security Fund,KS,false
7757616923714089,TN0000-010,04/30/19,03/31/19,TN Dept of Labor & Workforce Development,TN,false
7757616923717428,OH0000-010,04/30/19,03/31/19,Ohio Department of Job & Family Service,OH,false
7757616923723306,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923723516,MD0000-010,04/30/19,03/31/19,Maryland Unemployment Insurance Fund,MD,false
7757616923727839,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923735093,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923737956,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923738504,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923729192,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923705160,MN0000-001,07/31/19,06/30/19,Minnesota Dept. of Revenue,MN,false
7757616923713792,NC0000-010,07/31/19,06/30/19,Division of Employment Security,NC,false
7757616923701804,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923717221,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923720344,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923732674,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923732674,NM0000-010,07/31/19,06/30/19,New Mexico Dept of Workforce Solutions,NM,false
7757616923731867,TN0000-010,07/31/19,06/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923723497,SC0000-001,07/31/19,06/30/19,S.C. Department of Revenue,SC,false
7757616923720837,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923736577,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
7757616923737403,GA0000-001,07/31/19,06/30/19,Georgia Department of Revenue,GA,false
7757616923734506,KY0000-001,07/31/19,06/30/19,Kentucky Department of Revenue,KY,false
7757616923736000,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923744072,MA0000-010,04/30/19,03/31/19,MA Division of Unemployment Assistance,MA,false
7757616923746728,DC0000-001,04/30/19,03/31/19,D.C. Treasurer,DC,false
7757616923760167,PA0000-001,04/30/19,03/31/19,Pennsylvania Department of Revenue,PA,false
7757616923767396,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923769852,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923744072,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923756278,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923771571,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923783091,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923785170,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923785042,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923753604,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923744104,MO0000-010,07/31/19,06/30/19,MO Department of Labor and Industrial Relations,MO,false
7757616923746728,DC0000-010,07/31/19,06/30/19,DCDOES,DC,false
7757616923746390,PA9914-EIT,07/31/19,06/30/19,Keystone Collections Group - EIT,PA,false
7757616923747390,TN0000-010,07/31/19,06/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923761893,FL0000-010,07/31/19,06/30/19,Florida Department of Revenue,FL,false
7757616923758354,ID0000-010,07/31/19,06/30/19,Idaho DOL,ID,false
7757616923785904,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923716623,NY0000-001,09/11/19,09/30/19,New York Withholding,NY,false
7757616923710699,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923716013,HI0000-001,10/15/19,09/30/19,Hawaii State Tax Collector,HI,false
7757616923723516,NY0000-001,09/18/19,09/30/19,New York Withholding,NY,false
7757616923732674,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923702008,PA1093-001,10/31/19,09/30/19,HAB-EIT,PA,false
7757616923702752,WI0000-010,10/31/19,09/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923714980,FL0000-010,10/31/19,09/30/19,Florida Department of Revenue,FL,false
7757616923718332,TN0000-010,10/31/19,09/30/19,TN Dept of Labor & Workforce Development,TN,false
7757616923717221,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923730752,ME0000-001,10/31/19,09/30/19,Maine Revenue Services,ME,false
7757616923760569,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923756630,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923786522,WI0000-010,07/31/19,06/30/19,Wisconsin Department of Workforce Development,WI,false
7757616923783617,IL0000-010,10/31/19,09/30/19,Illinois Unemployment,IL,false
7757616923773287,OH9999-001,10/15/19,09/30/19,Treasurer of State of Ohio,OH,false
7757616923773287,OH0000-001,09/16/19,08/31/19,Treasurer of State of Ohio,OH,false
7757616923788307,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923787727,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923781262,CO0080-051,10/31/19,09/30/19,City and County of Denver,CO,false
7757616923786467,KY0000-001,10/31/19,09/30/19,Kentucky Department of Revenue,KY,false
7757616923814100,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923746034,NH0000-010,10/31/19,09/30/19,State of NH - UC,NH,false
7757616923752870,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923749073,MI0006-001,10/31/19,09/30/19,Grand Rapids,MI,false
7757616923758020,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923772754,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923771571,NC0000-001,10/31/19,09/30/19,North Carolina Department of Revenue,NC,false
7757616923791023,PA3068-051,10/31/19,09/30/19,York Adams Tax Bureau - LST,PA,false
7757616923801964,NJ0000-001,10/30/19,09/30/19,Gross Income Tax,NJ,false
7757616923807227,LA0000-001,10/15/19,09/30/19,Department of Revenue and Taxation,LA,false
7757616923807353,CO0000-010,10/31/19,09/30/19,Colorado State Treasurer,CO,false
7757616923814556,PA2079-143,10/31/19,09/30/19,City of Pittsburgh-Expense,PA,false
7757616923814556,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923633557,PA2079-143,07/31/19,06/30/19,City of Pittsburgh-Expense,PA,false
7757616923633557,PA9911-EIT,07/31/19,06/30/19,Allegheny Central Tax Collection,PA,false
7757616923640341,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923607307,MD0000-010,10/31/19,09/30/19,Maryland Unemployment Insurance Fund,MD,false
7757616923614567,NY0000-001,10/03/19,09/30/19,New York Withholding,NY,false
7757616923614513,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923616435,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923620755,IL0000-001,07/31/19,06/30/19,Illinois Withholding,IL,false
7757616923611593,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923613691,PA9046-051,10/31/19,09/30/19,York Adams Tax Bureau - LST,PA,false
7757616923613800,MA0000-001,10/31/19,09/30/19,Commonwealth of Massachusetts,MA,false
7757616923625823,WA0000-150,07/31/19,06/30/19,Department of Labor and Industries,WA,false
7757616923630941,TX0000-010,10/31/19,09/30/19,TWC,TX,false
7757616923624191,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923626665,GA0000-010,10/31/19,09/30/19,Georgia Department of Labor,GA,false
7757616923631780,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923625713,NY0000-001,10/31/19,09/30/19,New York Withholding,NY,false
7757616923625713,NM0000-010,10/31/19,09/30/19,New Mexico Dept of Workforce Solutions,NM,false
7757616923625191,PA0000-001,10/31/19,09/30/19,Pennsylvania Department of Revenue,PA,false
7757616923630941,MO0000-010,10/31/19,09/30/19,MO Department of Labor and Industrial Relations,MO,false
7757616923630453,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923642451,MN0000-010,10/31/19,09/30/19,Unemployment Insurance Minnesota,MN,false
7757616923634130,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923641496,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923656958,NY0000-001,03/05/19,03/31/19,New York Withholding,NY,false
7757616923657052,WA0000-010,04/30/19,03/31/19,WA State Employment Security Department,WA,false
7757616923663743,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923680171,NY0000-010,10/31/19,09/30/19,New York Unemployment,NY,false
7757616923676403,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923699559,OH0000-001,02/27/19,02/22/19,Treasurer of State of Ohio,OH,false
7757616923646397,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923646397,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923646397,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923657929,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923665894,CA0000-001,07/31/19,06/30/19,CA-EDD,CA,false
7757616923650554,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923650311,PA0000-010,04/30/19,03/31/19,Pennsylvania UC Fund,PA,false
7757616923657929,MO0002-001,04/30/19,03/31/19,City of St. Louis,MO,false
7757616923700013,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923700013,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923676100,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923705160,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923723541,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923738561,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923709734,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923712096,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923703895,OH0000-010,07/31/19,06/30/19,Ohio Department of Job & Family Service,OH,false
7757616923709215,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923714717,NY0000-001,04/03/19,03/31/19,New York Withholding,NY,false
7757616923729192,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923738840,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923735947,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923744090,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923740917,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923740917,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923747927,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923746728,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923742553,OH9999-001,05/15/19,04/30/19,Treasurer of State of Ohio,OH,false
7757616923742553,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923747730,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923747730,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923756630,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923714117,CA0000-001,10/31/19,09/30/19,CA-EDD,CA,false
7757616923721533,IL0000-010,04/30/19,03/31/19,Illinois Unemployment,IL,false
7757616923721533,IL0000-001,10/31/19,09/30/19,Illinois Withholding,IL,false
7757616923737569,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923701804,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923716240,WI0000-010,04/30/19,03/31/19,Wisconsin Department of Workforce Development,WI,false
7757616923755438,FE0000-001,07/31/19,06/30/19,Internal Revenue Service,,false
7757616923741535,FE0000-001,04/30/19,03/31/19,Internal Revenue Service,,false
7757616923651747,MI0000-010,04/25/19,03/31/19,Unemployment Insurance Agency,MI,false
7757616923650554,NY0000-001,07/03/19,06/30/19,New York Withholding,NY,false
7757616923659584,PA2983-001,04/30/19,03/31/19,HAB-EIT,PA,false
7757616923654724,CA0000-001,04/30/19,03/31/19,CA-EDD,CA,false
7757616923662260,NC0000-010,04/30/19,03/31/19,Division of Employment Security,NC,false
7757616923656387,WA0000-014,07/31/19,06/30/19,Washington - Family and Medical Leave Insurance,WA,false
7757616923655729,IL0000-001,04/30/19,03/31/19,Illinois Withholding,IL,false
7757616923667174,NY0000-001,06/05/19,06/30/19,New York Withholding,NY,false
7757616923648620,KY0000-001,07/31/19,06/30/19,Kentucky Department of Revenue,KY,false
7757616923648620,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
7757616923648419,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923648419,MS0000-010,07/31/19,06/30/19,Mississippi Department of Employment Sec,MS,false
7757616923660187,CO0000-010,07/31/19,06/30/19,Colorado State Treasurer,CO,false
7757616923663743,PA1264-001,07/31/19,06/30/19,HAB-EIT,PA,false
7757616923673898,CO0080-051,04/30/19,03/31/19,City and County of Denver,CO,false
7757616923681046,CT0000-010,04/30/19,03/31/19,"Administrator, Unemployment Compensation",CT,false
7757616923685970,CO0000-010,04/30/19,03/31/19,Colorado State Treasurer,CO,false
7757616923692123,OR0000-001,04/30/19,03/31/19,Oregon Department of Revenue,OR,false
7757616923698574,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
7757616923669616,SC0000-001,07/31/19,06/30/19,S.C. Department of Revenue,SC,false
7757616923668892,WY0000-010,07/31/19,06/30/19,Wyoming Department of Workforce Services,WY,false
7757616923676100,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923668834,NJ0000-001,07/30/19,06/30/19,Gross Income Tax,NJ,false
7757616923674237,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923674326,GA0000-010,07/31/19,06/30/19,Georgia Department of Labor,GA,false
7757616923680171,NY0000-001,07/31/19,06/30/19,New York Withholding,NY,false
7757616923686318,KY0000-010,07/31/19,06/30/19,Division of Unemployment Insurance,KY,false
7757616923687110,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923691496,OR0000-001,07/31/19,06/30/19,Oregon Department of Revenue,OR,false
7757616923694265,AZ0000-010,07/31/19,06/30/19,Arizona Unemployment,AZ,false
7757616923646743,VA0000-010,10/31/19,09/30/19,Virginia Employment Commission,VA,false
7757616923646743,NM0000-001,10/31/19,09/30/19,New Mexico Taxation and Revenue Dept,NM,false
7757616923651258,NY0000-010,04/30/19,03/31/19,New York Unemployment,NY,false
7757616923650554,VT0000-010,10/31/19,09/30/19,Vermont Department of Labor,VT,false
7757616923655729,TX0000-010,07/31/19,06/30/19,TWC,TX,false
7757616923667174,OR0000-001,10/31/19,09/30/19,Oregon Department of Revenue,OR,false
7757616923646974,MN0000-001,10/31/19,09/30/19,Minnesota Dept. of Revenue,MN,false
7757616923590234,FE0000-001,10/31/19,09/30/19,Internal Revenue Service,,false
